player_id,name,last_season,current_club_id,country_of_birth,age,sub_position,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name
16230,Mohamadou Sissoko,2016,2079,France,34,Centre-Back,Defender,right,190.0,GR1,Veria NPS
16633,Alex Cordaz,2022,46,Italy,40,Goalkeeper,Goalkeeper,right,188.0,IT1,Inter Milan
16635,Juanfran Torres,2018,13,Spain,38,Right-Back,Defender,right,181.0,ES1,Atlético de Madrid
16690,Diniyar Bilyaletdinov,2016,2698,UdSSR,38,Attacking Midfield,Midfield,left,185.0,RU1,Rubin Kazan
16956,Slawomir Peszko,2014,3,Poland,38,Left Winger,Attack,right,173.0,L1,1.FC Köln
17171,Alessandro Agostini,2014,276,Italy,43,Left-Back,Defender,left,177.0,IT1,Hellas Verona
17179,Marko Basa,2016,1082,Jugoslawien (SFR),40,Centre-Back,Defender,right,190.0,FR1,LOSC Lille
17749,Aleksandr Anyukov,2019,2696,UdSSR,40,Right-Back,Defender,right,178.0,RU1,Krylya Sovetov Samara
18350,Dusan Pernis,2016,47,CSSR,38,Goalkeeper,Goalkeeper,right,191.0,GR1,Iraklis Thessaloniki
18673,Joan Hartock,2012,3911,Martinique,36,Goalkeeper,Goalkeeper,right,190.0,FR1,Stade Brestois 29
18947,Milhazes,2016,2672,Portugal,42,Left-Back,Defender,left,182.0,GR1,APO Levadiakos
19083,Mikael Antonsson,2017,190,Sweden,42,Centre-Back,Defender,right,189.0,DK1,FC Copenhagen
19694,Dusan Basta,2018,398,Jugoslawien (SFR),38,Right-Back,Defender,right,183.0,IT1,SS Lazio
19726,Nemanja Vidic‎,2015,46,Jugoslawien (SFR),41,Centre-Back,Defender,right,189.0,IT1,Inter Milan
19987,Matías Sánchez,2014,2672,Argentina,35,Defensive Midfield,Midfield,right,173.0,GR1,APO Levadiakos
20861,Jakob Poulsen,2019,865,Denmark,39,Central Midfield,Midfield,right,181.0,DK1,FC Midtjylland
21108,Jan Rajnoch,2012,2381,CSSR,41,Centre-Back,Defender,right,185.0,TR1,Sivasspor
21780,Daniele Cacia,2015,1025,Italy,39,Centre-Forward,Attack,right,181.0,IT1,Bologna FC 1909
21887,Giovanni Marchese,2016,252,Italy,38,Left-Back,Defender,left,180.0,IT1,Genoa CFC
21955,Marco Rossi,2012,252,Italy,45,Right Midfield,Midfield,right,179.0,IT1,Genoa CFC
22328,Fabio Quagliarella,2022,1038,Italy,40,Centre-Forward,Attack,right,180.0,IT1,UC Sampdoria
22628,Benoît Costil,2022,1082,France,35,Goalkeeper,Goalkeeper,right,188.0,FR1,LOSC Lille
22642,Nicolas Seube,2016,1162,France,43,Defensive Midfield,Midfield,right,180.0,FR1,SM Caen
22809,Kevin Moon,2012,2578,Scotland,35,Central Midfield,Midfield,both,178.0,SC1,St. Johnstone FC
23076,Peter Nymann,2020,2414,Denmark,40,Right-Back,Defender,right,179.0,DK1,AC Horsens
23284,Manuel Pasqual,2018,749,Italy,41,Left-Back,Defender,left,178.0,IT1,FC Empoli
23307,Bruno China,2015,68608,Portugal,40,Central Midfield,Midfield,right,182.0,PO1,CF Os Belenenses
23523,Thomas Mikkelsen,2022,206,Denmark,39,Goalkeeper,Goalkeeper,right,190.0,DK1,Bröndby IF
23553,Lennart Thy,2021,468,Germany,31,Centre-Forward,Attack,right,184.0,NL1,Sparta Rotterdam
24819,Nick van der Velden,2015,403,Netherlands,41,Left Winger,Attack,both,189.0,NL1,Willem II Tilburg
24859,Michalis Fragoulakis,2014,653,Greece,39,Attacking Midfield,Midfield,left,177.0,GR1,OFI Crete FC
24976,Vance Sikov,2013,4482,Jugoslawien (SFR),37,Centre-Back,Defender,right,194.0,UKR1,Volyn Lutsk
24977,Vasilios Torosidis,2019,683,Greece,37,Right-Back,Defender,right,186.0,GR1,Olympiacos Piraeus
25110,Rovérsio,2012,2323,Brazil,39,Centre-Back,Defender,right,187.0,TR1,Orduspor
25506,Pedro Pacheco,2018,2423,Portugal,38,Central Midfield,Midfield,right,179.0,PO1,CD Santa Clara
25523,Karim El Ahmadi,2017,234,Netherlands,38,Defensive Midfield,Midfield,right,179.0,NL1,Feyenoord Rotterdam
25651,Aleksandr Filimonov,2014,3729,UdSSR,49,Goalkeeper,Goalkeeper,right,193.0,RU1,Arsenal Tula
25780,Ayila Yussuf,2014,6414,Nigeria,38,Centre-Back,Defender,right,183.0,UKR1,Metalist Kharkiv (- 2016)
25879,Pavel Alikin,2020,28095,UdSSR,39,Centre-Back,Defender,left,185.0,RU1,FK Ufa
25889,Ivan Cherenchikov,2016,4128,UdSSR,38,Centre-Back,Defender,right,187.0,RU1,Amkar Perm
25921,Roman Vorobjov,2016,14589,UdSSR,39,Central Midfield,Midfield,both,175.0,RU1,FK Orenburg
26200,Kristi Vangjeli,2013,605,Albania,37,Centre-Back,Defender,both,177.0,GR1,Aris Thessaloniki
27303,Gerson Magrão,2013,336,Brazil,37,Attacking Midfield,Midfield,left,181.0,PO1,Sporting CP
27493,Iván Cuéllar,2019,1244,Spain,39,Goalkeeper,Goalkeeper,left,187.0,ES1,CD Leganés
27667,Vitolo,2013,2292,Spain,39,Central Midfield,Midfield,right,168.0,TR1,Elazigspor
27706,Mikhail Kerzhakov,2022,964,UdSSR,36,Goalkeeper,Goalkeeper,right,191.0,RU1,Zenit St. Petersburg
27924,Antonio Rukavina,2017,1050,Jugoslawien (SFR),39,Right-Back,Defender,right,177.0,ES1,Villarreal CF
27941,Danijel Subasic,2019,162,Jugoslawien (SFR),38,Goalkeeper,Goalkeeper,right,191.0,FR1,AS Monaco
28027,Nicola Pavarini,2013,130,Italy,49,Goalkeeper,Goalkeeper,right,190.0,IT1,Parma Calcio 1913
28987,Roy Contout,2014,29228,French Guiana,38,Right Winger,Attack,right,175.0,BE1,Royal Excel Mouscron (-2022)
29241,Thiago Silva,2022,631,Brazil,38,Centre-Back,Defender,right,181.0,GB1,Chelsea FC
30059,Lars Bender,2020,15,Germany,34,Defensive Midfield,Midfield,right,185.0,L1,Bayer 04 Leverkusen
30304,Grétar Steinsson,2012,3205,Iceland,41,Right-Back,Defender,right,189.0,TR1,Kayserispor
30418,Marcus Berg,2020,16704,Sweden,36,Centre-Forward,Attack,right,184.0,RU1,FK Krasnodar
30584,Juan Manuel Vargas,2015,150,Peru,39,Left-Back,Defender,left,186.0,ES1,Real Betis Balompié
30694,Juan Manuel Torres,2014,6414,Argentina,37,Defensive Midfield,Midfield,right,171.0,UKR1,Metalist Kharkiv (- 2016)
31867,Yasin Öztekin,2020,2381,Germany,36,Left Winger,Attack,right,179.0,TR1,Sivasspor
32816,Danilo,2020,1025,Brazil,39,Centre-Back,Defender,right,185.0,IT1,Bologna FC 1909
33315,Diego Souza,2013,6414,Brazil,37,Centre-Forward,Attack,right,186.0,UKR1,Metalist Kharkiv (- 2016)
33430,Adam Kokoszka,2014,1186,Poland,36,Centre-Back,Defender,right,187.0,RU1,Torpedo Moscow
33544,Antonio Valencia,2018,985,Ecuador,37,Right-Back,Defender,right,180.0,GB1,Manchester United
33572,Henrique,2013,40,Brazil,40,Centre-Back,Defender,right,189.0,FR1,FC Girondins Bordeaux
33639,Kevin Mirallas,2021,979,Belgium,35,Attacking Midfield,Midfield,right,182.0,PO1,Moreirense FC
33829,José Fonte,2022,1082,Portugal,39,Centre-Back,Defender,right,187.0,FR1,LOSC Lille
33926,Christian Nadé,2015,2999,France,38,Centre-Forward,Attack,right,186.0,SC1,Hamilton Academical FC
33950,Laurent Agouazi,2014,3060,France,39,Defensive Midfield,Midfield,right,184.0,GR1,Atromitos Athen
34053,Cheick N'Diaye,2013,273,Senegal,38,Goalkeeper,Goalkeeper,right,192.0,FR1,Stade Rennais FC
34226,Djamel Abdoun,2015,2079,France,37,Right Winger,Attack,right,178.0,GR1,Veria NPS
34239,Aleandro Rosi,2017,252,Italy,36,Right-Back,Defender,right,180.0,IT1,Genoa CFC
34336,Andrea Costa,2017,4171,Italy,37,Centre-Back,Defender,left,182.0,IT1,Benevento Calcio
34393,Vedran Corluka,2020,932,Jugoslawien (SFR),37,Centre-Back,Defender,right,192.0,RU1,Lokomotiv Moscow
35004,Balázs Dzsudzsák,2015,20,Hungary,36,Attacking Midfield,Midfield,left,179.0,TR1,Bursaspor
35241,Vítor Murta,2012,2424,Portugal,43,Goalkeeper,Goalkeeper,right,184.0,PO1,Gil Vicente FC
35315,Arvid Schenk,2014,511,East Germany (GDR),33,Goalkeeper,Goalkeeper,left,196.0,SC1,Dundee FC
35564,Fernando Llorente,2020,410,Spain,38,Centre-Forward,Attack,right,195.0,IT1,Udinese Calcio
35711,Robert Ahman-Persson,2017,68608,Sweden,36,Defensive Midfield,Midfield,left,188.0,PO1,CF Os Belenenses
35892,Mladen Bozovic,2017,4603,Jugoslawien (SFR),38,Goalkeeper,Goalkeeper,right,197.0,GR1,AE Larisa
36238,Ruslan Fomin,2019,6993,UdSSR,37,Centre-Forward,Attack,right,187.0,UKR1,FK Mariupol
36262,Wílton Figueiredo,2012,524,Brazil,41,Second Striker,Attack,right,183.0,TR1,Gaziantepspor (- 2020)
36371,Nikola Kalinic,2021,276,Jugoslawien (SFR),35,Centre-Forward,Attack,both,187.0,IT1,Hellas Verona
36657,Lee Wallace,2018,124,Scotland,35,Left-Back,Defender,left,185.0,SC1,Rangers FC
36821,Vladimir Bozovic,2014,11126,Jugoslawien (SFR),41,Left-Back,Defender,left,183.0,RU1,Mordovia Saransk (-2020)
36866,Billy Jones,2016,289,England,36,Right-Back,Defender,right,182.0,GB1,Sunderland AFC
37138,Adam Eckersley,2018,465,England,37,Left-Back,Defender,left,180.0,SC1,St. Mirren FC
37171,Craig Gardner,2016,984,England,36,Central Midfield,Midfield,right,176.0,GB1,West Bromwich Albion
37293,Markus Halsti,2019,3426,Finland,39,Centre-Back,Defender,both,185.0,DK1,Esbjerg fB
37788,Philipp Hosiner,2015,3,Austria,34,Centre-Forward,Attack,right,179.0,L1,1.FC Köln
38041,Walid Atta,2015,820,Saudi Arabia,36,Centre-Back,Defender,right,188.0,TR1,Genclerbirligi Ankara
38073,Martin Olsson,2017,2288,Sweden,35,Left-Back,Defender,left,178.0,GB1,Swansea City
38270,Sergio Sánchez,2017,714,Spain,37,Centre-Back,Defender,right,185.0,ES1,RCD Espanyol Barcelona
38297,Bogdan Shust,2021,49364,UdSSR,37,Goalkeeper,Goalkeeper,right,189.0,UKR1,Ingulets Petrove
38592,Juanito Gómez,2015,276,Argentina,38,Left Winger,Attack,right,178.0,IT1,Hellas Verona
38646,Nicola Ferrari,2013,276,Italy,39,Centre-Forward,Attack,right,183.0,IT1,Hellas Verona
38662,Halisson,2013,2424,Brazil,37,Centre-Back,Defender,right,189.0,PO1,Gil Vicente FC
38817,Sergio Tejera,2013,714,Spain,33,Central Midfield,Midfield,left,180.0,ES1,RCD Espanyol Barcelona
38960,Karim Belhocine,2014,157,France,45,Centre-Back,Defender,right,187.0,BE1,KAA Gent
39194,Bakary Soro,2015,2944,Cote d'Ivoire,37,Centre-Back,Defender,right,185.0,TR1,Ankaraspor
39642,Bryan Ruiz,2017,336,Costa Rica,37,Attacking Midfield,Midfield,left,187.0,PO1,Sporting CP
39705,Nicky Maynard,2017,370,England,36,Centre-Forward,Attack,right,180.0,SC1,Aberdeen FC
39710,Tam Scobbie,2016,2578,Scotland,35,Left-Back,Defender,left,183.0,SC1,St. Johnstone FC
39784,Hélder Barbosa,2021,6418,Portugal,36,Left Winger,Attack,left,172.0,GR1,Panetolikos GFS
39913,Ludovic Baal,2020,3911,French Guiana,37,Left-Back,Defender,left,176.0,FR1,Stade Brestois 29
39996,Andriy Pyatov,2022,660,UdSSR,38,Goalkeeper,Goalkeeper,right,190.0,UKR1,Shakhtar Donetsk
40436,Ben Sahar,2014,403,Israel,33,Centre-Forward,Attack,right,180.0,NL1,Willem II Tilburg
40614,Shaun Cummings,2012,1032,England,34,Right-Back,Defender,right,183.0,GB1,Reading FC
40680,Sven Ulreich,2022,27,Germany,34,Goalkeeper,Goalkeeper,right,192.0,L1,Bayern Munich
40875,Malaury Martin,2018,43,France,34,Defensive Midfield,Midfield,right,180.0,SC1,Heart of Midlothian FC
41208,Christian Pouga,2015,2503,Cameroon,36,Centre-Forward,Attack,right,193.0,PO1,Boavista FC
41426,Abdulkadir Özgen,2013,2381,Germany,36,Centre-Forward,Attack,both,186.0,TR1,Sivasspor
41843,Mikkel Vendelbo,2017,1177,Denmark,35,Central Midfield,Midfield,right,184.0,DK1,Silkeborg IF
42189,Yoni Buyens,2016,968,Belgium,35,Defensive Midfield,Midfield,right,184.0,BE1,KVC Westerlo
42203,Fabian Lustenberger,2018,44,Switzerland,35,Centre-Back,Defender,right,180.0,L1,Hertha BSC
42393,Tom De Sutter,2018,2861,Belgium,37,Centre-Forward,Attack,right,192.0,BE1,KV Oostende
42425,Nikola Beljic,2014,128,Jugoslawien (SFR),40,Right Winger,Attack,right,175.0,GR1,AO Xanthi
42737,Thomas Matton,2017,157,Belgium,37,Attacking Midfield,Midfield,right,180.0,BE1,KAA Gent
42796,Nicola Ravaglia,2022,1038,Italy,34,Goalkeeper,Goalkeeper,right,184.0,IT1,UC Sampdoria
42936,Nils Petersen,2022,60,East Germany (GDR),34,Centre-Forward,Attack,right,188.0,L1,SC Freiburg
42948,Ari Freyr Skúlason,2020,2861,Iceland,36,Defensive Midfield,Midfield,left,170.0,BE1,KV Oostende
42976,Marcelo Oliveira,2016,979,Brazil,41,Centre-Back,Defender,right,185.0,PO1,Moreirense FC
43085,Tommaso Bianchi,2013,6574,Italy,34,Central Midfield,Midfield,right,188.0,IT1,US Sassuolo
43380,Adigun Salami,2014,5817,Nigeria,35,Defensive Midfield,Midfield,left,172.0,DK1,SönderjyskE
43521,Scott Robertson,2012,903,Scotland,38,Central Midfield,Midfield,right,183.0,SC1,Hibernian FC
43716,Tamás Priskin,2012,2703,CSSR,36,Centre-Forward,Attack,right,189.0,RU1,Spartak Vladikavkaz (-2020)
43763,Erik Pieters,2021,1132,Netherlands,34,Centre-Back,Defender,left,183.0,GB1,Burnley FC
44368,Federico Gerardi,2012,410,Italy,35,Centre-Forward,Attack,right,190.0,IT1,Udinese Calcio
44465,Jim Larsen,2015,865,Denmark,37,Centre-Back,Defender,right,190.0,DK1,FC Midtjylland
44628,Daniele Gasparetto,2017,2722,Italy,35,Centre-Back,Defender,right,195.0,IT1,SPAL
44729,Arjan van Dijk,2013,235,Netherlands,36,Goalkeeper,Goalkeeper,right,189.0,NL1,RKC Waalwijk
44735,Aythami Artiles,2017,472,Spain,37,Centre-Back,Defender,right,185.0,ES1,UD Las Palmas
44956,Nicolás Canales,2015,2696,Chile,37,Centre-Forward,Attack,left,179.0,RU1,Krylya Sovetov Samara
45045,Guima,2016,3349,Portugal,37,Centre-Forward,Attack,both,194.0,PO1,CD Feirense
45403,André Ayew,2022,703,France,33,Left Winger,Attack,left,175.0,GB1,Nottingham Forest
45509,Siem de Jong,2021,306,Switzerland,34,Attacking Midfield,Midfield,right,185.0,NL1,SC Heerenveen
45527,Mark Ridgers,2016,2760,Scotland,32,Goalkeeper,Goalkeeper,right,185.0,SC1,Partick Thistle FC
45577,Sebastián Ribas,2017,2477,Uruguay,35,Centre-Forward,Attack,right,189.0,UKR1,Karpaty Lviv (-2021)
45623,George Boyd,2016,1132,England,37,Left Winger,Attack,left,186.0,GB1,Burnley FC
45646,Diego Buonanotte,2015,2441,Argentina,35,Attacking Midfield,Midfield,left,161.0,GR1,AEK Athens
45861,Ryan Shawcross,2017,512,England,35,Centre-Back,Defender,right,191.0,GB1,Stoke City
46007,Ronnie Schwartz,2020,865,Denmark,33,Centre-Forward,Attack,right,183.0,DK1,FC Midtjylland
46040,Dimitrios Giantsis,2014,2672,Greece,35,Right Winger,Attack,right,172.0,GR1,APO Levadiakos
46477,Mathias Ranégie,2016,410,Sweden,38,Centre-Forward,Attack,right,196.0,IT1,Udinese Calcio
46658,Bogdan Stancu,2020,820,Romania,35,Centre-Forward,Attack,right,183.0,TR1,Genclerbirligi Ankara
47217,Artem Fidler,2019,11127,UdSSR,39,Defensive Midfield,Midfield,right,178.0,RU1,Ural Yekaterinburg
47740,Nils Röseler,2019,1426,Germany,31,Centre-Back,Defender,both,190.0,NL1,VVV-Venlo
47768,Alex Pearce,2012,1032,England,34,Centre-Back,Defender,right,188.0,GB1,Reading FC
48373,Karleigh Osborne,2016,2553,England,35,Centre-Back,Defender,right,188.0,SC1,Kilmarnock FC
48560,Dmitriy Tarasov,2020,2698,UdSSR,36,Defensive Midfield,Midfield,right,192.0,RU1,Rubin Kazan
49251,Maksim Grigorjev,2017,11127,UdSSR,32,Centre-Forward,Attack,right,188.0,RU1,Ural Yekaterinburg
49499,Georginio Wijnaldum,2022,12,Netherlands,32,Central Midfield,Midfield,right,175.0,IT1,AS Roma
49867,Lukas Schmitz,2020,1426,Germany,34,Left-Back,Defender,left,184.0,NL1,VVV-Venlo
50362,Fabian Delph,2021,29,England,33,Central Midfield,Midfield,left,174.0,GB1,Everton FC
50935,Chicharito,2019,379,Mexico,35,Centre-Forward,Attack,right,175.0,GB1,West Ham United
51141,Aleksandar Lazevski,2013,6996,Jugoslawien (SFR),35,Left-Back,Defender,left,174.0,UKR1,Goverla Uzhgorod (- 2016)
51161,Zivko Zivkovic,2022,1091,Jugoslawien (SFR),34,Goalkeeper,Goalkeeper,right,194.0,GR1,PAOK Thessaloniki
51730,Jamie Murphy,2022,2578,Scotland,33,Left Winger,Attack,right,178.0,SC1,St. Johnstone FC
51972,Robbie Kruse,2016,15,Australia,34,Left Winger,Attack,right,179.0,L1,Bayer 04 Leverkusen
52101,Abdul Osman,2018,3999,Ghana,36,Central Midfield,Midfield,right,183.0,GR1,PAS Lamia 1964
52135,Riccardo Maniero,2012,2921,Italy,35,Centre-Forward,Attack,right,185.0,IT1,Delfino Pescara 1936
52432,Felipe Mattioni,2015,29,Brazil,34,Right-Back,Defender,right,177.0,GB1,Everton FC
52469,Mikel San José,2019,621,Spain,34,Defensive Midfield,Midfield,right,187.0,ES1,Athletic Bilbao
52915,Júnior Moraes,2021,660,Brazil,36,Centre-Forward,Attack,right,176.0,UKR1,Shakhtar Donetsk
53360,Jay Rodríguez,2021,1132,England,33,Centre-Forward,Attack,right,185.0,GB1,Burnley FC
53437,Bastian Oczipka,2021,89,Germany,34,Left-Back,Defender,left,185.0,L1,1.FC Union Berlin
53477,Jonathan Cristaldo,2013,1025,Argentina,34,Centre-Forward,Attack,right,174.0,IT1,Bologna FC 1909
53532,Dirceu,2016,1301,Brazil,35,Centre-Back,Defender,right,192.0,PO1,CS Marítimo
53555,Kadir Keles,2018,19771,Turkey,35,Left-Back,Defender,left,174.0,TR1,Akhisarspor
258,Gerald Asamoah,2013,33,Ghana,44,Centre-Forward,Attack,right,180.0,L1,FC Schalke 04
3804,Carlo Nash,2013,1123,England,49,Goalkeeper,Goalkeeper,right,197.0,GB1,Norwich City
6403,Bas Sibum,2015,1304,Netherlands,40,Central Midfield,Midfield,both,183.0,NL1,Heracles Almelo
7448,Hossam Ghaly,2013,204,Egypt,41,Central Midfield,Midfield,right,183.0,BE1,Lierse SK (- 2018)
7945,Miguel Ángel Corona,2014,3302,Spain,42,Central Midfield,Midfield,right,174.0,ES1,UD Almería
10503,Uwe Hünemeier,2019,127,Germany,37,Centre-Back,Defender,right,189.0,L1,SC Paderborn 07
13902,Hussein Yasser,2012,204,Qatar,40,Attacking Midfield,Midfield,both,170.0,BE1,Lierse SK (- 2018)
16335,Charles,2019,589,Brazil,38,Defensive Midfield,Midfield,right,175.0,TR1,Antalyaspor
16891,Paolo Castellini,2013,1210,Italy,44,Left-Back,Defender,left,184.0,IT1,US Livorno 1915
21398,Berry Powel,2013,1304,Netherlands,43,Centre-Forward,Attack,right,193.0,NL1,Heracles Almelo
21488,Tita,2015,3216,Brazil,41,Left Winger,Attack,right,165.0,TR1,Mersin Talimyurdu SK
21972,Cristian Molinaro,2021,607,Italy,39,Left-Back,Defender,left,182.0,IT1,Venezia FC
23966,Jérémy Perbet,2020,2727,France,38,Centre-Forward,Attack,right,184.0,BE1,Oud-Heverlee Leuven
24480,Nikolay Mihaylov,2015,3216,Bulgaria,34,Goalkeeper,Goalkeeper,right,194.0,TR1,Mersin Talimyurdu SK
25229,Filipe Mendes,2019,2457,Portugal,37,Goalkeeper,Goalkeeper,right,193.0,PO1,B SAD
26276,Michel Vorm,2019,148,Netherlands,39,Goalkeeper,Goalkeeper,right,183.0,GB1,Tottenham Hotspur
26336,Ivan Bandalovski,2013,2727,Bulgaria,36,Centre-Back,Defender,right,183.0,BE1,Oud-Heverlee Leuven
26797,Julien Gorius,2015,1184,France,38,Central Midfield,Midfield,right,183.0,BE1,KRC Genk
29055,Jesús Gámez,2017,762,Spain,38,Right-Back,Defender,right,177.0,GB1,Newcastle United
29605,Daniel Ciofani,2022,2239,Italy,37,Centre-Forward,Attack,right,191.0,IT1,US Cremonese
30391,Rasmus Elm,2013,2410,Sweden,35,Central Midfield,Midfield,right,184.0,RU1,CSKA Moscow
31041,Fabian Johnson,2019,18,Germany,35,Left Winger,Attack,right,183.0,L1,Borussia Mönchengladbach
31095,Nuri Sahin,2021,589,Germany,34,Defensive Midfield,Midfield,left,180.0,TR1,Antalyaspor
31553,Danny Fox,2013,180,England,37,Left-Back,Defender,left,183.0,GB1,Southampton FC
32845,Moritz Stoppelkamp,2014,127,Germany,36,Left Winger,Attack,right,180.0,L1,SC Paderborn 07
33031,Vangelis Ikonomou,2019,60949,Greece,35,Centre-Back,Defender,left,185.0,GR1,Volos NPS
33108,Gonzalo García,2015,1304,Uruguay,39,Second Striker,Attack,both,185.0,NL1,Heracles Almelo
34024,Targino,2012,4750,Portugal,36,Right Winger,Attack,right,180.0,PO1,SC Olhanense
35650,Jean Calvé,2015,2727,France,39,Right-Back,Defender,right,183.0,BE1,Oud-Heverlee Leuven
36149,Jovan Markoski,2014,2740,Jugoslawien (SFR),42,Attacking Midfield,Midfield,both,173.0,UKR1,Vorskla Poltava
37413,Alessandro Bernardini,2013,1210,Italy,36,Centre-Back,Defender,right,191.0,IT1,US Livorno 1915
42460,Ivan Perisic,2022,148,Jugoslawien (SFR),34,Left Midfield,Midfield,both,186.0,GB1,Tottenham Hotspur
43288,Oleksandr Chyzhov,2018,2740,UdSSR,36,Centre-Back,Defender,right,188.0,UKR1,Vorskla Poltava
45864,Ruud Vormer,2022,3508,Netherlands,35,Central Midfield,Midfield,right,178.0,BE1,SV Zulte Waregem
46154,Chris Martin,2012,1123,England,34,Centre-Forward,Attack,right,184.0,GB1,Norwich City
53400,Dominick Drexler,2022,33,Germany,33,Attacking Midfield,Midfield,right,183.0,L1,FC Schalke 04
53719,Ariel Borysiuk,2013,12438,Poland,31,Defensive Midfield,Midfield,right,180.0,RU1,Volga Nizhniy Novgorod (- 2016)
54160,Guilherme,2015,589,Brazil,34,Attacking Midfield,Midfield,both,174.0,TR1,Antalyaspor
55270,Ramon Motta,2016,589,Brazil,35,Left-Back,Defender,left,173.0,TR1,Antalyaspor
55892,Mauricio Sperduti,2012,458,Argentina,37,Right Winger,Attack,right,180.0,IT1,Palermo FC
56711,Almog Cohen,2016,4795,Israel,34,Central Midfield,Midfield,right,170.0,L1,FC Ingolstadt 04
59054,Lukas Hinterseer,2016,4795,Austria,32,Centre-Forward,Attack,right,192.0,L1,FC Ingolstadt 04
61743,André Santos,2019,2457,Portugal,34,Central Midfield,Midfield,right,180.0,PO1,B SAD
61854,Tim Siekman,2018,1283,Netherlands,33,Centre-Back,Defender,left,187.0,NL1,FC Emmen
63204,Yekta Kurtulus,2019,589,Turkey,37,Central Midfield,Midfield,right,175.0,TR1,Antalyaspor
63356,Tim Breukers,2020,1304,Netherlands,35,Right-Back,Defender,right,182.0,NL1,Heracles Almelo
63422,David Moberg Karlsson,2015,2778,Sweden,29,Right Winger,Attack,left,179.0,DK1,FC Nordsjaelland
66707,Cengiz Bicer,2012,3216,Switzerland,35,Goalkeeper,Goalkeeper,right,188.0,TR1,Mersin Talimyurdu SK
70131,Ondrej Celustka,2019,589,CSSR,33,Centre-Back,Defender,right,187.0,TR1,Antalyaspor
77812,Christoph Zimmermann,2021,1123,Germany,30,Centre-Back,Defender,right,194.0,GB1,Norwich City
78507,Derrick Tshimanga,2020,2727,Zaire,34,Left-Back,Defender,left,176.0,BE1,Oud-Heverlee Leuven
82332,Maikel Kieftenbeld,2022,1283,Netherlands,32,Defensive Midfield,Midfield,right,179.0,NL1,FC Emmen
82834,Antonio Meola,2013,1210,Italy,33,Right-Back,Defender,right,181.0,IT1,US Livorno 1915
89205,Mark Gundelach,2014,2778,Denmark,31,Right-Back,Defender,right,172.0,DK1,FC Nordsjaelland
89215,Grenddy Perozo,2013,1147,Venezuela,37,Centre-Back,Defender,right,181.0,FR1,AC Ajaccio
101042,Josip Kvesic,2015,589,Jugoslawien (SFR),32,Left-Back,Defender,left,179.0,TR1,Antalyaspor
104962,Filip Orsula,2012,1071,Slovakia,30,Right Winger,Attack,right,183.0,GB1,Wigan Athletic
107350,Fraser Fyvie,2012,1071,Scotland,30,Central Midfield,Midfield,right,172.0,GB1,Wigan Athletic
109012,Ivan Runje,2014,2778,Jugoslawien (SFR),32,Centre-Back,Defender,right,192.0,DK1,FC Nordsjaelland
